SMILES,Min_PE
CC(C)(C)c1ccc(O)c(O)c1,-2008.30974
COc1ccc(cc1N)[S](O)(=O)=O,-2525.44453
Nc1cc(ccc1C(O)=O)[S](O)(=O)=O,-2794.58137
CC(C)(C)C1CCC(O)CC1,-1794.73685
CC1=CC[C@@H](CC1)C(C)(C)O,-1767.51309
Cl[S](=O)(=O)c1ccc(I)cc1,-2048.23199
CC(N)c1ccccc1,-1317.24837
CC(O)c1ccccc1,-1412.98169
ClC(Cl)c1ccccc1,-1474.56079
OC(=O)c1ccccn1,-1580.99713
OCc1ccccc1O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](O)[C@H](O)[C@H]2O,-5115.78818
COC(=O)c1cc(O)c(O)c(O)c1,-2566.953
Nc1c(Cl)cc(cc1Cl)[N+]([O-])=O,-2285.04495
OC(=O)C1=CC(=O)C=C(O1)C(O)=O,-2684.80843
CC(=C)C1CC=C(C)C(=O)C1,-1712.49972
Nc1cc(ccc1O)[N+]([O-])=O,-2073.32777
COc1ccc(cc1N)[N+]([O-])=O,-2222.85414
CCC(C)c1ccc(O)cc1,-1712.99395
CC1CCC(CC1)C(C)C,-1499.42013
CC(C)C1=CCC(=CC1)C,-1444.5479
Oc1ccc(cc1)[N+]([O-])=O,-1873.52001
OC(=O)c1ccc(cc1)C(O)=O,-2245.40033
CCN(CC)CCO,-1421.16974
C=CC1CCC=CC1,-1144.1159
NCc1ccccc1,-1167.15271
N#Cc1ccncc1,-1162.22636
N#Cc1cccnc1,-1162.26825
OCc1cccnc1,-1312.63526
ON=C1CCCCC1,-1366.3129
OCC1CCCCO1,-1489.88121
CCN1CCOCC1,-1393.7642
Cc1cccc(C=C)c1,-1239.92376
CC(Oc1cccc(Cl)c1)C(O)=O,-2379.88794
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,-2665.37104
ClCC#CCOC(=O)Nc1cccc(Cl)c1,-2782.23501
CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)c3ccccc3,-3471.12831
Oc1ccc(Cc2ccccc2)cc1,-2053.78411
Nc1ccc(Cc2ccc(N)cc2)cc1,-2158.22039
NC(Nc1ccccc1)=Nc2ccccc2,-2330.12249
O=C(Nc1ccccc1)Nc2ccccc2,-2426.40251
CCc1cc(CC)cc(CC)c1,-1717.84749
CCN(CC)CN(CC)CC,-1775.09892
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,-3706.30779
C=CCN(CC=C)CC=C,-1492.23851
OCCN(CCO)CCO,-2011.5945
CCCCN(CCO)CCCC,-2021.06345
CCCCN(CCCC)CCCC,-2025.70368
CCCCC(CC)COC(=O)C=C,-2212.2104
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-4453.34173
BrCCc1ccccc1,-1326.57326
CNCc1ccccc1,-1316.94227
CCNc1ccccc1,-1317.29369
CN(C)Cc1ccccc1,-1466.74101
CC(=O)Nc1ccc(C)cc1,-1736.08888
CC(=O)Nc1ccc(cc1)[N+]([O-])=O,-2346.46882
CC(=O)Nc1ccc(cc1)/C=N/NC(N)=S,-2606.61535
Cc1ccc(cc1)[S](O)(=O)=O,-2030.79052
CCOCCOC(=O)/C=C/c1ccc(OC)cc1,-3143.08245
OCC(O)COc1ccc(Cl)cc1,-2406.63965
CCCCCCCCCc1ccc(O)cc1,-2462.82875
COc1ccc(\C=C\C)cc1,-1684.89491
CCCCCCCCCCc1ccccc1,-2317.30926
CCCCC(CC)CO,-1521.84029
OCC1CCC(CO)O1,-1785.1965
Cc1ccc(C=O)cc1,-1385.59471
CCc1ccc(C)nc1,-1317.58732
COc1ccc(N)cc1,-1462.38824
COc1ccc(CO)cc1,-1707.82375
CCCC(C)CO,-1221.92019
CCCC(O)C#C,-1166.20283
CCOC(=O)CCl,-1443.75507
COC(=O)CC(C)=O,-1608.53343
CCC(C)OC(C)=O,-1490.60779
CCCC(=O)OCC,-1490.44086
CCOC(=O)CC#N,-1485.28216
CN(CCO)CCO,-1566.49201
CCCC(=O)OCCOC(=O)CCC,-2653.8552
CCCCOC(=O)\C=C/C(=O)OCCCC,-2925.68394
COCCOC(=O)CCCCC(=O)OCCOC,-3543.31396
CC(C)=CCC\C(C)=C\CO,-1766.83991
CC(C)=CCC\C(C)=C/CO,-1766.81628
CCCCCCC(=O)OCC,-1940.34495
CCCCCCCC(=O)OCC,-2090.30342
Oc1ccc(O)cc1.O=C2C=CC(=O)C=C2,-2783.8217
CCCCC(=O)CC,-1344.91391
CCCOC(=O)CC,-1490.43698
O=C1CNC(=O)CN1,-1535.94046
CC(O)COC(C)CO,-1812.13025
COC(=O)CCC(=O)OC,-2053.80192
CCCCCC(=O)CC,-1494.86597
CCCCCC(=O)OC,-1640.29915
COC(=O)CCCCCCCCC(=O)OC,-2953.58807
CCC1CO1,-893.62093
BrCC#C,-629.98383
CCC#C,-571.03348
CCCS,-653.61594
ClCCBr,-789.29228
ClCC=C,-702.50744
OCCCl,-875.57884
CC(C)I,-686.88875
NCC=C,-648.63658
ClCC#N,-725.17479
NCCN,-725.99073
OCC=C,-744.263
OCC#C,-716.21384
OCCO,-917.37471
O=CC=O,-862.16283
COC=C,-743.90314
COC=O,-890.16727
NCC[S](O)(=O)=O,-1589.41742
OCC[S](O)(=O)=O,-1685.01424
CC(O)CC(C)(C)O,-1517.72571
CC(C)O[P](C)(F)=O,-1861.7483
C[Si](C)(C)O[Si](C)(C)C,-1483.00827
CCO[P](=O)(OCC)O[P](=O)(OCC)OCC,-3677.41482
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-2209.97153
CCCCO[P](O)(=O)OCCCC,-2599.78968
NC(=O)OCC(Cl)(Cl)Cl,-2000.66262
COC(C)(C)CC(C)=O,-1640.02256
CC(C)CCBr,-985.81516
CCCC(C)C,-926.83776
CC(O)CCO,-1217.42683
CC(O)CC=O,-1190.03811
NC(=O)CC#N,-1090.08359
CCCC(O)=O,-1190.86193
C/C=C/C(O)=O,-1163.13385
NCCC(O)=O,-1240.51638
CNCC(O)=O,-1240.11635
COCC(C)O,-1217.02856
CN(C)CCO,-1121.31566
CC(C)CC(C)C,-1076.56138
CC(C)CC(C)O,-1222.14544
CC(C)NC(C)C,-1126.37684
CC(C)OC(C)=O,-1340.66165
CC(=O)OC(C)=O,-1458.95253
C=C1OC(=O)C=C1,-1257.38765
CCO[P](=O)(OCC)Oc1cc(C)[nH]n1,-2916.68997
Cc1cccc(Cl)c1,-1221.31162
CC1OC(C)OC(C)OC(C)O1,-2380.26387
CCOC(=O)CC(C)C,-1640.44814
Oc1cc(O)cc(O)c1,-1704.04727
Cc1cc(C)nc(C)c1,-1317.85841
Nc1nc(N)nc(N)n1,-1567.2728
O=C1NC(=O)NC(=O)N1,-1855.22654
CC(C)CC(O)CC(C)C,-1671.9945
CC(C)CC(=O)CC(C)C,-1644.93348
CC(C)CC(C)OC(C)=O,-1790.4876
CC1CCCCC1,-1049.65472
Cc1ccncc1,-1017.52596
NC1CCCCC1,-1099.3782
Sc1ccccc1,-994.54025
Cc1cccnc1,-1017.49172
CN1CCOCC1,-1243.81492
Cc1ccccn1,-1017.50641
CC1CNCCN1,-1148.54003
Cc1cnccn1,-1067.11984
CCCCOC(=O)CCC,-1790.36278
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-3853.47997
CCOCCOC(=O)CCCCC(=O)OCCOCC,-3843.44556
CCC#CC(C)O,-1166.53514
CC(C)COC=C,-1194.02729
CN(C)CCCN,-1175.59391
CC(C)OCCO,-1367.06522
BrCCCBr,-894.75876
CCCC=C,-748.97892
CC\C=C/C,-749.14589
CCCCN,-826.38908
OCCC#N,-917.11272
CCCCS,-803.64252
CNCCO,-971.4688
NNCCO,-1020.75855
COCCO,-1066.86646
CCNCC,-826.25692
C=COC=C,-866.18001
C1CCOC1,-894.65675
CC(C)(C)OOC(C)(C)C,-1814.84014
OC(=O)\C=C\C(O)=O,-1726.74777
CC(C)COC(C)=O,-1490.5129
CC(C)=NNC(N)=O,-1466.70874
CCCCCCCCCC(=O)OCC,-2390.20611
CCOC(=O)CCCCCCCCC(=O)OCC,-3253.75757
CC(C)CCOC=O,-1490.18698
COCCOC(C)=O,-1635.19464
BrCCCCBr,-1044.73478
ClCCCCCl,-1133.88884
ClC/C=C/CCl,-1106.04106
CCCCCN,-976.36749
CCCCC=O,-1044.67085
OCCCCO,-1217.24689
OCC#CCO,-1161.53494
CCCCCS,-953.58573
COCCOC,-1216.39559
ClCCOC=C,-1147.46109
CCOCCO,-1217.00101
C1CNCCN1,-998.76055
c1ccncc1,-867.33433
C1COCCN1,-1094.11094
OC(=O)CCCC(O)=O,-1904.74131
CC[C@H](C)[NH2+][C@H](C)CC,-1438.8875
CC(O)CNCC(C)O,-1716.86345
OC(=O)COCC(O)=O,-2049.30048
CCCCCCCC(=O)OC,-1940.18569
CCCCCCC(O)=O,-1640.73068
CCOCCOC(C)=O,-1785.25061
OC(=O)CCSCCC(O)=O,-2231.38264
OC(=O)CCCCCCCCC(O)=O,-2654.57513
[O-][N+](=O)OCCOCCOCCO[N+]([O-])=O,-3625.6717
CCCCOC=C,-1193.85163
NCCNCCN,-1225.43554
NCCNCCO,-1321.05687
OCCNCCO,-1416.69944
OCCOCCO,-1512.13956
OCCSCCO,-1393.90478
C1CCCNCC1,-1099.06231
CC(=O)OCCOC(C)=O,-2054.03205
CCCCCCC=O,-1344.63031
CCCCNCCO,-1421.43655
CCCCOCCO,-1516.84182
COCCOCCO,-1661.64592
CCCCCCCCC,-1376.67439
CCCCCCCCCl,-1480.10742
CCCCCCCCN,-1426.21424
CCOCCOCCO,-1811.70662
ClCCOCOCCCl,-1873.7188
COCCOCCOC,-1811.1885
CCCCOCCOC(C)=O,-2085.12681
CCOCCOCCOC(C)=O,-2380.08033
NCCNCCNCCN,-1724.66628
ClCCOCCOCCCl,-2023.35151
OCCOCCOCCO,-2106.82964
CCCCOCCOCCO,-2111.57907
COCCOCCOCCO,-2256.4892
CCOCCOCCOCC,-2111.20682
CCOCCOCCOCCO,-2406.55389
NCCNCCNCCNCCN,-2223.95534
CCCCCCOCCOCCO,-2411.44143
OCCOCCOCCOCCO,-2701.62765
CCCCCCCCCCCCCCO,-2421.5975
CCCCCCCCCCCCCCCCCCCCCC(O)=O,-3889.93783
CCCCCCCCCCCCCCCCCCO,-3021.33485
CCCCCCCCCCCCCCCCCCCC,-3025.97982
CNC(=O)Oc1ccccc1OC(C)C,-2625.8366
CC=C,-449.09
CC(C)(O)C=C,-1044.44992
CC(C)(O)C#C,-1016.40921
FC1(F)C(F)(F)C(F)(F)C1(F)F,-4216.74308
CN(C)[P](F)(=O)N(C)C,-1964.28608
OC(=O)C1C(C(O)=O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,-3942.26697
CC(N)(CO)CO,-1416.98106
CCC(N)(CO)CO,-1566.85528
CCC(CC)(CO)CO,-1666.98352
OCC(CO)(CO)CO,-1957.66913
CCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,-4181.10992
CO[P](=O)(Oc1ccccc1)Oc2ccccc2,-3131.12286
ClCCO[P](=O)(OCCCl)OCCCl,-3059.76867
CCNC(=O)CS[P](=S)(OC)OC,-2529.94421
CNC(=O)O\N=C\C(C)(C)SC,-2187.87092
CC(=O)CO,-1040.25369
COC(C)=C,-894.19933
FC(F)=C(F)F,-2107.47139
CC1(C)N(CO)C(=O)NC1=O,-2131.58752
Clc1ccc(cc1)[S](=O)(=O)c2cc(Cl)c(Cl)cc2Cl,-3389.37995
CCC(C)C(O)=O,-1340.82625
Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,-2913.00567
O[S](=O)(=O)c1cccc2C(=O)c3c(cccc3[S](O)(=O)=O)C(=O)c12,-4542.83363
Nc1ccc2C(=O)c3ccccc3C(=O)c2c1,-2617.47124
ClC1=C(Cl)C(=O)c2ccccc2C1=O,-2405.615
COCCOC(=O)c1ccccc1C(=O)OCCOC,-3733.89538
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-4643.88147
COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5cc34,-4818.67675
O[C@H]([C@H]1C[C@@H]2CCN1C[C@@H]2C=C)c3ccnc4ccccc34,-3297.63882
CCNc1cccc2ccccc12,-1835.43096
CC1(C)N(Cl)C(=O)N(Cl)C1=O,-2190.3569
Oc1ccccc1C(=O)Oc2ccccc2,-2617.01418
ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,-2393.70571
[O-][N+](=O)c1ccc(Cl)cc1C(F)(F)F,-3338.44177
CCO[P](=S)(OCC)OC1=NN(C(=O)C=C1)c2ccccc2,-3856.84818
Oc1ccc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1,-3624.48277
Oc1cc(cc2ccc(Nc3ccccc3)cc12)[S](O)(=O)=O,-3684.73996
CC(C)n1nc(C)cc1OC(=O)N(C)C,-2606.56251
Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C,-3849.20814
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2,-4896.77946
OC(c1ccccc1)C(=O)c2ccccc2,-2471.47825
OC(c1ccccc1)c2ccc(Cl)cc2,-2307.10687
C1CCc2ccccc2C1,-1390.55911
CNc1ccccc1C(O)=O,-1881.25519
Cc1cc(ccc1N)c2ccc(N)c(C)c2,-2308.46087
OCCN(CCO)c1ccccc1,-2207.19485
COc1ccc(C=O)cc1OC,-2125.15124
CCOc1ccc(C=O)cc1OC,-2275.20245
Oc1ccc(Cl)cc1Cc2ccccc2,-2307.36129
COC(=O)c1ccc(cc1)C(=O)OC,-2544.40594
[nH]1cnc2ncncc12,-1411.7127
S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-2906.36148
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,-3842.42752
COC(=O)C(/C)=C/[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,-4555.67811
CCOc1cc(C=O)ccc1O,-2125.65519
Nc1ccc(cc1)[S](O)(=O)=O,-2080.69614
CCCOC(=O)c1cc(O)c(O)c(O)c1,-2867.02066
[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,-3328.68611
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-2653.40346
CC(O)CN(CC(C)O)CC(C)O,-2461.91642
C1OC1COc2ccccc2,-1829.15787
N(Nc1ccccc1)c2ccccc2,-2007.01676
OCCNc1ccccc1,-1612.42676
CCCCC(CC)CCl,-1480.23361
CCCCC(CC)C=O,-1494.52618
CCCC(C)C=O,-1194.6134
CCCC(=O)CCC,-1344.92816
OC(=O)CCC(=O)OOC(=O)CCC(O)=O,-3479.15202
CCCCCCCCC(=O)OCC,-2240.24242
CC(C)=CCCC(=C)C=C,-1443.5378
CNC=O,-794.83097
CC(=O)CC(C)(C)O,-1490.57661
O=C1CCC(=O)N1,-1336.58279
CCCCCC(=O)OCC,-1790.29058
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-4453.31227
CC(O)CNCCN,-1471.11308
C1COCCO1,-1189.44646
CC(C)CCOC(C)=O,-1640.4204
OC(=O)CSCC(O)=O,-1931.46879
CCCCCCCC=O,-1494.47889
CCCCOCCOCCOC(C)=O,-2680.05843
CCCCCCCCCC,-1526.526
CCCCCCCCC=O,-1644.55862
CCCCCCCCCCCCN,-2026.12721
ClC(Br)Br,-847.79117
C[As](O)(O)=O,-1204.2798
[Cl-].OC[P+](CO)(CO)CO,
CC(C)(N)CO,-1121.7505
FC(F)(Br)C(F)(F)Br,-2553.53841
CC1(C)[C@H](CC[C@@]1(C)C([O-])=O)C([O-])=O,-2597.23052
CC(=C)[C@@H]1C2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C,-7972.28257
OCC(CO)(CO)[N+]([O-])=O,-2272.72818
CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,-9565.85561
NC(=O)OC1(CCCCC1)C#C,-2057.40842
OCC(CO)(CO)COCC(CO)(CO)CO,-3592.73222
BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr,-4002.93285
CCO[P](=O)(OCC)SCCSCC,-2657.33217
CC1(C)CC(=O)CC(=O)C1,-1736.0419
CCCC1OC1(CC)C(N)=O,-1961.9838
NC(=O)NO,-1139.2348
CC(=O)C(O)=O,-1308.53561
CC(=O)/C=C/C1C(=CCCC1(C)C)C,-2162.42633
CN1C(=O)OC(C)(C)C1=O,-1931.48013
Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2,-3193.86619
Cc1ccnc(N[S](=O)(=O)c2ccc(N)cc2)n1,-3025.50745
[Ag+].CC([O-])C(O)=O,-1860.94249
BrN1C(=O)CCC1=O,-1543.89305
ClN1C(=O)CCC1=O,-1588.49476
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4671.69706
Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-2462.91687
CC(C)(C)c1cccc(c1O)C(C)(C)C,-2312.79972
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,-5263.62919
Oc1cccc2C(=O)c3ccccc3C(=O)c12,-2713.0342
OC(=O)c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3811.87031
Oc1ccc(Cl)c2cccnc12,-1934.59638
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C2CCCCC2,-3506.52493
OC(=O)c1cc(nc2ccccc12)c3ccccc3,-2890.02322
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3458.4859
Oc1cc(O)c2ccccc2c1,-1926.59648
ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-2967.78209
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,-2913.25994
OC(=O)CCCc1c[nH]c2ccccc12,-2426.74353
OC(C(O)C(O)=O)C(O)=O,-2345.01895
Cc1cc(O)c(Cl)c(C)c1Cl,-1920.43977
OC(=O)c1cc(I)cc(I)c1O,-2246.48902
COC(=O)c1ccccc1N,-1881.13976
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2,-3185.31455
N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1C(F)(F)F,-4581.58258
Nc1ccc(cc1)c2ccc(Cl)cc2,-2061.93374
N(N=Nc1ccccc1)c2ccccc2,-2178.97854
CCOc1ccc(cc1N)[N+]([O-])=O,-2372.93058
Cc1cc(C)c(N)cc1C,-1467.85038
[Na+].CCC([O-])=O,-1033.56322
[Na+].CNC([S-])=S,-848.40337
[H+].[Cl-].NC(CCC(O)=O)C(O)=O,
CCCCOC(=O)C(C)O,-1935.68921
NNc1cccc(c1)[S](O)(=O)=O,-2279.39021
NCc1ccc(cc1)[S](N)(=O)=O,-2134.53794
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-3906.73303
OC1CC(=CC(O)C1O)C(O)=O,-2471.84174
CC(=C)C1CCC(=CC1)C,-1444.40182
OC(=O)CN(CC(O)=O)CC(O)=O,-2817.65276
Oc1ccc(C=O)cc1O,-1826.19504
NC(Cc1sccc1)C(O)=O,-1935.04846
CC[NH+](CCO)CCO,-1728.87186
[O-][N+](=O)c1oc(cc1)/C=N/N2CC(CN3CCOCC3)OC2=O,-4324.10392
CCNC(=O)Nc1sc(cn1)[N+]([O-])=O,-2649.88033
C(CNCc1ccccc1)NCc2ccccc2,-2606.90747
N#CCc1ccccc1,-1262.57404
[Na+].CN(C)c1ccc(cc1)N=N[S]([O-])(=O)=O,-2746.72372
COc1ccc(CC=C)cc1,-1684.69804
OC(=O)CCC1CCCC1,-1763.45821
CCCCC(CC)COC(=O)\C=C\C(=O)OCC(CC)CCCC,-4125.33989
CCCCOC(=O)CCC(=O)OCCCC,-2953.83118
CCOC(=O)\C=C/C(=O)OCC,-2325.85753
CCOC(=O)CCCCC(=O)OCC,-2653.96783
NCCO,-821.769
[Na+].[O-]C=O,
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-2936.91983
CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C,-3039.82608
OC(=O)CCI,-1250.71349
CC(C)=CC(C)=O,-1167.58154
OC(=O)CC(O)=O,-1604.6672
O=C1CSC(=S)N1,-1244.14114
O=C1NC(=S)NC=C1,-1389.90372
O=C1NC=CC=C1,-1163.10235
CC(=O)NCCO,-1390.3503
C1CC=CC1,-721.88914
NC(=S)NNC(N)=S,-1424.34105
[Na+].NC(CCC(O)=O)C([O-])=O,-2099.10002
[Na+].[Na+].[S-]C(=S)NCCNC([S-])=S,
[H+].[H+].[Cl-].[Cl-].C1CNCCN1,
CCCCCCOC(C)=O,-1790.32832
CCCCCCCCCCCC(O)=O,-2390.44182
CCCCCCNCCCCCC,-2025.77846
CCCCOCCOCCOCCO,-2706.39918
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-4190.85081
[Na+].CCC(C)C1(CC)C(=O)NC(=O)[N-]C1=O,-2698.29266
OC(=O)CC1(CC(O)=O)OCOC1=O,-3035.7601
CC(C)C(O)C(C)(C)CO,-1817.27556
[Na+].[Na+].C[As]([O-])([O-])=O,
OC(=O)CF,-1342.67451
OC(=O)C(O)=O,-1454.14682
Nc1ccc(cc1)[S](=O)(=O)Nc2ccccn2,-2825.50427
CC(O)C(N)C(O)=O,-1685.77213
O[C@@H]([C@H](O)C(O)=O)C(O)=O,-2344.99365
OC(C(O)C(O)=O)C(O)=O,-2345.0033
OC1COC(O)C(O)C1O,-2226.27397
Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O,-3106.66728
N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1C(F)(F)F,-4554.34596
[nH]1c2ccccc2nc1c3cscn3,-2056.57703
O[S](=O)(=O)OCCOc1ccc(Cl)cc1Cl,-3277.49115
OC(=O)c1cc(O)c(O)c(O)c1,-2417.26185
CCOc1ccc(NC(N)=O)cc1,-2230.83843
[Na+].[Na+].[O-]C(=O)CCC([O-])=O,
[K+].[C-]#N,-320.3705
C1CN1,-498.0265
CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C,-3291.68797
NC1=NC(=O)C(=C(N)N1)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-4256.02926
ClCCNC(=O)N(CCCl)N=O,-2417.90282
OC(=O)Cc1ccc(O)cc1,-1977.02347
C1COC2(C1)CCCO2,-1612.87329
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,-3110.14513
c1ccc2c(c1)c3cccc4ccc5cccc2c5c34,-2618.26168
c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,-2863.29826
[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45,-2817.48263
c1ccc2c(c1)ccc3ccc4ccccc4c23,-2372.2012
c1ccc2c(c1)ccc3c2cc4cccc5c6ccccc6c3c45,-3135.66467
C1c2cccc3ccc4cccc1c4c23,-1976.67702
c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23,-2617.39272
c1ccc2c(c1)cc3c4ccccc4c5cccc2c35,-2617.61759
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-2617.55071
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc34,-2890.68053
N1c2c(Sc3ccc4ccccc4c13)ccc5ccccc25,-2994.58033
N1c2ccc3ccccc3c2Sc4c1ccc5ccccc45,-2994.60903
N1c2ccccc2Sc3ccc4ccccc4c13,-2476.44499
N1c2ccccc2Sc3c1ccc4ccccc34,-2476.4594
c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,-2940.36166
c1ccc2c(c1)cnc3ccccc23,-1903.88761
[nH]1nc2cncnc2n1,-1460.30092
C1CN2CCN1CC2,-1271.18553
[nH]1cccn1,-793.82874
o1cccn1,-888.39417
c1ccnnc1,-916.55873
c1cncnc1,-917.12027
C1CCCCCC1,-1049.45928
CCO[P](=S)(OCC)Oc1cnccn1,-2771.2876
CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC,-3593.39645
COC(=O)\C=C(/C)O[P](=O)(OC)OC,-2985.47876
CCO[P](=S)(OCC)OCCSCC,-2657.4757
C1OC1C2CO2,-1160.22652
NC(=O)N1c2ccccc2C=Cc3ccccc13,-2671.63859
C1CN(CCN1C\C=C\c2ccccc2)C(c3ccccc3)c4ccccc4,-3942.21589
COc1c2occc2cc3C=CC(=O)Oc13,-2761.26228
N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,-2744.25375
N[C@@H](Cc1cc(I)c(O)c(I)c1)C(O)=O,-2745.94545
CC[S](=O)CCS[P](=O)(OC)OC,-2651.79087
NN,-425.81316
OC(O)C(Cl)(Cl)Cl,-1677.86955
CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)[C@H](O)[C@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)C14)[C@H]5[C@H]6OC(=O)c7ccccc7,-8244.96362
CCC(C)(OC(N)=O)C#C,-1784.49423
CC(N)C(O)=O,-1240.40065
NC(CO)C(O)=O,-1535.63787
[Na+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,
FC(F)(F)C(Cl)Cl,-2190.77821
ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-3181.21426
CCO[P](=O)(OCC)O\C=C\Cl,-2525.23966
NC(CO)C(O)=O,-1535.67644
CCC(C)N1C(=O)NC(=C(Br)C1=O)C,-2467.78259
CC(C)N1C(=O)NC(=C(Br)C1=O)C,-2317.86443
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-2680.293
CCC(C)C(N)C(O)=O,-1690.29528
OC(=O)c1cc(Cl)ccc1O,-2080.52934
Fc1cccc2ccccc12,-1788.02267
CC(=O)Nc1ccc(F)cc1C,-2188.25214
CC(=O)Nc1ccc(C)cc1F,-2188.22563
Fc1cc(F)c(F)cc1F,-2626.07518
CCCC[C@H](N)C(O)=O,-1690.27583
O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(O)=O,-4866.74566
CC(C)CC(N)C(O)=O,-1690.27121
C[P](F)(=O)OC1CCCCC1,-2284.41308
CC(N)C(O)=O,-1240.48191
Fc1ccccc1CCl,-1673.22363
Fc1ccccc1Cl,-1523.29195
Fc1ccc(I)cc1,-1479.66357
CCSCC,-803.56273
CCF,-778.9313
Fc1ccccc1F,-1721.88733
Cn1cncc1C[C@H](N)C(O)=O,-2157.5382
F[P-](F)(F)(F)(F)F.N#[N+]c1ccccc1,
OCCF,-1074.03983
CC(C)N[P](F)(=O)NC(C)C,-2265.31682
CCOC(=O)CC(=O)C(F)(F)F,-3115.20542
CC(O)C(F)(F)F,-2129.41874
