SMILES,Min_PE
CC(C)Cc1ccccc1,-1417.57986
CCc1ccccc1C,-1267.70019
Cc1ccc(cc1)c2ccc(C)cc2,-1908.70122
CCc1ccc(C)cc1,-1267.80956
Cc1cc(C)c(C)c(C)c1C,-1568.07616
CCCCCCc1ccccc1,-1717.45086
CCCCCCCCc1ccccc1,-2017.34677
[O-][N+](=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2844.8948
COc1c(Cl)cc(Cl)cc1Cl,-2022.93997
Clc1cccc(Cl)c1Cl,-1578.03627
[O-][N+](=O)c1ccccc1Cl,-1831.4031
[O-][N+](=O)c1cc(Cl)ccc1Cl,-2084.8466
[O-][N+](=O)c1cc(Cl)c(Cl)cc1Cl,-2338.23886
Cc1ccccc1Cl,-1221.33095
Clc1ccccc1Cl,-1324.60117
Clc1cc(Cl)c(Cl)cc1Cl,-1831.48906
[O-][N+](=O)c1ccc(Cl)c(Cl)c1,-2084.90088
[O-][N+](=O)c1ccc(Cl)cc1,-1831.5199
Brc1ccc(Br)cc1,-1235.45643
Cc1ccc(Br)cc1,-1176.69345
Clc1ccc(Br)cc1,-1280.06284
Cc1ccc(Cl)cc1,-1221.29967
Clc1ccc(Cl)cc1,-1324.66731
Brc1cccc(Br)c1,-1235.45141
Clc1cccc(Br)c1,-1280.05882
Clc1cc(Cl)cc(Cl)c1,-1578.14081
Brc1ccccc1,-1026.53097
Clc1ccccc1,-1071.14039
[O-][N+](=O)c1c(Cl)c(Cl)cc(Cl)c1Cl,-2591.574
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2338.15439
Clc1ccc(Cl)c(Cl)c1,-1578.08957
[O-][N+](=O)c1cccc(Cl)c1,-1831.48423
Fc1ccc(CCl)cc1,-1673.37839
Fc1cccc(F)c1,-1722.016
Fc1ccccc1,-1269.80365
Fc1ccc(F)cc1,-1721.9909
Clc1cccc(Cl)c1,-1324.66298
Brc1ccccc1Br,-1235.42741
Cc1cccc(Br)c1,-1176.69896
Ic1ccccc1,-1027.46969
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-2084.82885
Fc1cccc(Cl)c1,-1523.33703
Brc1cc(Br)cc(Br)c1,-1444.33433
Clc1ccc(Cl)c(Cl)c1Cl,-1831.4451
Clc1cc(Cl)c(Cl)c(Cl)c1,-1831.49116
Brc1cc(Br)c(Br)cc1Br,-1653.1622
[O-][N+](=O)c1cc(Cl)c(Cl)c(Cl)c1Cl,-2591.54735
Fc1cccc(Br)c1,-1478.72642
[O-][N+](=O)c1ccc(Cl)c(Cl)c1Cl,-2338.19941
[O-][N+](=O)c1c(Cl)cc(Cl)cc1Cl,-2338.27853
NC(=O)c1ccccc1,-1435.91652
CC1=CC(=O)c2ccccc2C1=O,-2048.98723
CN(C)c1ccc(cc1)N=Nc2ccccc2,-2478.7708
CCCCNC(=O)N[S](=O)(=O)c1ccc(C)cc1,-3153.29446
NC(=O)c1ccccc1O,-1731.13937
O=C1OC(=O)c2ccccc12,-1921.81028
Oc1ccccc1C(=O)Nc2ccccc2,-2522.04895
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-2399.2133
O=C(OOC(=O)c1ccccc1)c2ccccc2,-3032.52503
FC(F)(F)c1ccccc1,-2324.79462
ClCc1ccccc1,-1221.1548
ONc1ccccc1,-1311.60849
COc1ccccc1,-1262.53545
CSc1ccccc1,-1144.39868
O(c1ccccc1)c2ccccc2,-1903.08208
O=CNc1ccccc1,-1435.66615
S=C=Nc1ccccc1,-1289.26637
CCOc1ccccc1,-1412.59978
CC(=O)Nc1ccccc1,-1585.95508
CC(=O)Nc1ccc(cc1)[S](N)(=O)=O,-2553.32827
CC(=O)Nc1ccccc1Cl,-1839.50761
CC(=O)Nc1cccc(C)c1,-1736.11902
CC(=O)Nc1ccccc1[N+]([O-])=O,-2346.44442
CN(C(C)=O)c1ccccc1,-1735.56537
CC(=O)Nc1ccccc1O,-1881.13189
S=C=NCc1ccccc1,-1439.13152
Oc1ccc2CCCCc2c1,-1686.08053
NC(=O)c1c(Cl)cccc1Cl,-1943.02175
Cc1cccc(Oc2ccc(cc2)[N+]([O-])=O)c1,-2813.96186
ClC(Cl)(Cl)CC(=C)c1ccccc1,-2149.95655
CCNCNC(=O)c1ccccc1,-2085.19119
CN,-376.47586
CCN,-526.57349
CC(C)N,-676.59373
CN(C)C,-676.09853
CC(C)(C)N,-826.6247
CC(C)CN,-826.36732
NCc1ccccc1,-1167.26652
CCCN(CCC)CCC,-1575.8353
CCCCC(CC)CN,-1426.1028
CCCN,-676.39519
NCC=C,-648.6332
NC1CCCCC1,-1099.34371
CCCCN,-826.40337
CCNCC,-826.12689
CCCCCN,-976.45396
CCCCCCN,-1126.23315
CCCCNCCCC,-1426.11405
CCN(CC)CC,-1125.89299
C=CCNCC=C,-1070.35568
CNC,-526.21105
NCCO,-821.67834
CCCNCCC,-1126.12048
Nc1ccccc1,-1017.52563
Nc1ccccc1[N+]([O-])=O,-1778.12007
CCN(CC)c1ccccc1,-1616.80446
Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2,-2515.43518
Nc1ccc(cc1)c2ccc(N)cc2,-2008.30116
Nc1ccccc1Cl,-1270.8898
Cc1ccccc1N,-1167.60657
Nc1ccccc1N,-1217.1405
Nc1ccccc1O,-1312.81118
Nc1ccc(Cl)c(Cl)c1,-1524.59213
Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2833.43456
Nc1cccc(c1)[N+]([O-])=O,-1777.96559
Nc1ccc(cc1)[N+]([O-])=O,-1778.12648
CNc1ccccc1,-1167.22681
Nc1ccc(Cc2ccc(N)cc2)cc1,-2158.22074
Nc1ccc(Cl)cc1,-1271.10164
Cc1ccc(N)cc1,-1167.64822
Nc1ccc(N)cc1,-1217.36627
Nc1cccc(Cl)c1,-1271.1325
Cc1cccc(N)c1,-1167.69685
Nc1cccc(N)c1,-1217.5548
COc1cc(ccc1N)c2ccc(N)c(OC)c2,-2897.9445
CN(C)c1ccccc1,-1316.90347
N(c1ccccc1)c2ccccc2,-1808.0657
COc1ccc(C=O)cc1,-1680.43542
Nc1ccc(O)cc1,-1312.88165
Nc1ccc(Cl)cc1Cl,-1524.62207
Nc1cccc(O)c1,-1313.05002
Nc1cc(Cl)cc(Cl)c1,-1524.68975
Nc1c(Cl)cc(Cl)cc1Cl,-1778.10584
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-2633.63292
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-2126.77782
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-2649.04065
Oc1c(Cl)cccc1Cl,-1619.9516
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2380.12654
Oc1c(Cl)cc(Cl)cc1Cl,-1873.41461
Oc1ccccc1[N+]([O-])=O,-1873.55368
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3393.90396
CC(C)c1ccc(C)cc1O,-1713.18871
CCc1ccccc1O,-1413.05963
COc1ccccc1O,-1557.72608
Oc1ccccc1c2ccccc2,-1903.85737
COc1cccc(OC)c1O,-2002.56422
Oc1ccc(cc1)c2ccccc2,-1903.83966
Cc1ccccc1O,-1263.12697
Oc1ccccc1Cl,-1366.53483
Cc1ccc(O)cc1C,-1413.26697
Cc1ccc(C)c(O)c1,-1413.28561
Oc1cc(Cl)c(Cl)cc1Cl,-1873.41058
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-2856.20714
CC(C)(C)c1ccc(O)cc1,-1712.98101
Oc1ccc(cc1)[N+]([O-])=O,-1873.5201
Cc1ccc(O)c(C)c1,-1413.26351
Oc1ccc(Br)cc1,-1321.96963
Cc1ccc(O)cc1,-1263.02295
Oc1ccc(Cl)cc1,-1366.5687
Cc1cccc(O)c1,-1263.19445
Oc1cccc(Cl)c1,-1366.43616
Oc1cccc(O)c1,-1408.50661
Cc1cc(C)cc(O)c1,-1413.21651
Oc1cc(O)cc(O)c1,-1704.04769
Oc1ccccc1,-1112.87949
Oc1c(Br)cc(Br)cc1Br,-1739.62482
Cc1ccc(O)c(c1)[N+]([O-])=O,-2023.6876
Oc1ccccc1O,-1408.34101
Oc1ccc(Cl)cc1Cl,-1619.97728
COc1cc(C=O)ccc1O,-1975.59366
CCc1ccc(O)cc1,-1413.093
Oc1ccc(C=O)cc1,-1530.91602
CCCCCCc1ccc(O)cc1O,-2308.35808
COc1ccc(O)cc1,-1557.89862
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O,-2633.53958
Oc1ccc(cc1[N+]([O-])=O)C(F)(F)F,-3380.71956
Oc1cc(F)ccc1[N+]([O-])=O,-2325.51812
Cc1cc(C)c(O)c(C)c1,-1563.3691
Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2784.02061
Oc1cccc(c1)[N+]([O-])=O,-1873.26873
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,-2633.68955
Oc1cccc(Cl)c1Cl,-1619.94334
Cc1cccc(C)c1O,-1413.23606
Oc1cc(Cl)ccc1Cl,-1620.05771
Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2633.49966
Oc1cccc(Br)c1,-1321.82469
Oc1cc(Cl)cc(Cl)c1,-1620.10426
Oc1cccc(O)c1[N+]([O-])=O,-2168.9062
Oc1ccc(Br)cc1Br,-1530.7966
Oc1ccc(cc1[N+]([O-])=O)c2ccccc2,-2664.09683
Oc1c(Cl)ccc(Cl)c1Cl,-1873.39169
COc1ccc(O)c(c1)[N+]([O-])=O,-2318.10921
Cc1cc(Cl)ccc1O,-1516.68332
Cc1ccc(C)c(O)c1C,-1563.33347
Cc1cc(O)ccc1[N+]([O-])=O,-2023.66817
Oc1ccc(C=O)cc1[N+]([O-])=O,-2291.14392
CCC(C)c1ccc(O)c(c1)[N+]([O-])=O,-2473.28529
Cc1cccc(O)c1[N+]([O-])=O,-2023.45056
Cc1cc(O)c(cc1Cl)[N+]([O-])=O,-2277.25488
CC(O)C(O)=O,-1336.14667
CCCCCCCCCCCCCCCC(O)=O,-2990.24097
OC=O,-740.66985
CC(O)=O,-890.97553
OC(=O)C(Cl)(Cl)Cl,-1650.58313
OC(=O)C(O)(c1ccccc1)c2ccccc2,-2767.2419
CC12[C@@H](O)C=C[C@@]3(OC1=O)[C@@H]4CC[C@]5(O)C[C@]4(CC5=C)[C@H]([C@H]23)C(O)=O,-4402.95976
OC(=O)CC(O)(CC(O)=O)C(O)=O,-2913.70955
CCC(O)=O,-1040.9012
OC(=O)CCl,-1144.16085
CC(C)C(O)=O,-1190.86429
CC(=C)C(O)=O,-1163.04252
OC(=O)C(Cl)Cl,-1397.35954
CCC(Br)C(O)=O,-1399.63198
OC(=O)Cc1cccc2ccccc12,-2199.73194
OC(=O)Cc1c[nH]c2ccccc12,-2126.77583
CCC(CC)C(O)=O,-1490.78175
OC(C(O)=O)c1ccccc1,-1976.71434
Cc1cc(Cl)ccc1OCC(O)=O,-2379.96431
OC(=O)C1CCCCC1,-1613.66397
CCCC(CCC)C(O)=O,-1790.68044
OC(=O)Cc1ccccc1,-1681.54539
CCCC(O)=O,-1190.89186
CCCCC(O)=O,-1340.81695
OC(=O)CCC(O)=O,-1754.72566
OC(=O)\C=C\C(O)=O,-1726.76483
C/C=C/C=C/C(O)=O,-1435.35188
OC(=O)CCCC(O)=O,-1904.76852
OC(=O)CCCCCC(O)=O,-2204.7262
CCCCCCCCC(O)=O,-1940.64517
CCCCCCCCCCC(O)=O,-2240.50027
OC(=O)CCCCCCCCC=C,-2212.73387
OC(=O)C(c1ccccc1)c2ccccc2,-2472.05714
OC(=O)COc1ccccc1,-1976.31097
OC(=O)COc1ccc(Cl)cc1,-2229.83832
OC(=O)CCCCCCCC(O)=O,-2504.63125
OC(=O)CCCCC(O)=O,-2054.76355
CCCCCCCC(O)=O,-1790.67277
OC(=O)\C=C\c1ccccc1,-1803.76352
CCCCCC(O)=O,-1490.79152
CCCCCCCCCCCC(O)=O,-2390.53888
CCCCC(CC)C(O)=O,-1790.53879
CCCCCCCCCC(O)=O,-2090.63675
OC(=O)CNC(=O)c1ccccc1,-2299.48912
OC(=O)CCc1ccccc1,-1831.60064
OCC(C(O)=O)c1ccccc1,-2126.73026
CCCCCCCCCCCCCC(O)=O,-2690.37898
OC(=O)COc1ccc(Cl)c(Cl)c1,-2483.20411
CC(O)C(O)=O,-1336.12662
OC(=O)COc1ccccc1Cl,-2229.75334
OC(=O)\C=C\c1ccccc1,-1803.78496
COc1ccc(\C=C\C(O)=O)cc1,-2248.77036
C/C=C/C(O)=O,-1163.13413
OC(CC(O)=O)C(O)=O,-2049.91277
CC(=O)Oc1ccccc1C(O)=O,-2395.1123
OC(=O)c1cc(Cl)cc(Cl)c1,-2038.49008
OC(=O)c1ccc(Cl)c(Cl)c1,-2038.45974
OC(=O)c1ccncc1,-1581.17235
OC(=O)c1ccc(cc1)[N+]([O-])=O,-2291.86429
Nc1ccc(C(O)=O)c(O)c1,-2026.98737
OC(=O)c1ccccc1,-1531.51215
OC(=O)c1ccccc1O,-1826.82264
OC(=O)c1ccc(Cl)cc1,-1785.05409
OC(=O)c1cccc2ccccc12,-2049.68996
OC(=O)c1cscc1,-1435.40666
OC(=O)c1occc1,-1553.22355
OC(=O)c1ccccc1I,-1741.20758
OC(=O)c1ccccc1C(O)=O,-2245.21976
OC(=O)c1ccc2ccccc2c1,-2049.76534
CC(C)(C)c1ccc(cc1)C(O)=O,-2131.53229
Cc1cccc(c1)C(O)=O,-1681.66707
Nc1cccc(c1)C(O)=O,-1731.43973
OC(=O)c1cccc(O)c1,-1826.77944
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-3052.09037
OC(=O)c1ccc(O)c(O)c1,-2122.09191
Cc1ccc(cc1)C(O)=O,-1681.69856
OC(=O)c1ccc(O)cc1,-1827.02308
COc1ccc(cc1)C(O)=O,-1976.55054
Cc1ccccc1C(O)=O,-1681.66947
OC(=O)c1ccccc1Cl,-1784.96834
Nc1ccccc1C(O)=O,-1731.64633
COc1cc(ccc1O)C(O)=O,-2271.70196
OC(=O)c1cccc(c1)C(O)=O,-2245.42687
OC(=O)c1cccc(c1)[N+]([O-])=O,-2291.87312
Nc1cc(Cl)cc(C(O)=O)c1Cl,-2238.42856
OC(=O)c1cc(O)c(O)c(O)c1,-2417.44952
Nc1ccc(cc1)C(O)=O,-1731.59058
OC(=O)c1c(O)cccc1O,-2122.49786
OC(=O)c1ccccc1F,-1983.66736
OC(=O)c1cccc(F)c1,-1983.6817
OC(=O)c1ccc(F)cc1,-1983.74773
OC(=O)c1ccccc1c2ccccc2C(O)=O,-3036.07212
OC(=O)c1cc(O)ccc1O,-2122.3336
OC(=O)c1cccc(Cl)c1,-1785.02798
CC(C)c1ccc(cc1)C(O)=O,-1981.59694
OC(=O)c1ccccc1[N+]([O-])=O,-2291.67102
COc1ccccc1C(O)=O,-1976.35875
OC(=O)c1cccc(Br)c1,-1740.41888
OC(=O)c1ccc(Br)cc1,-1740.43995
OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-3005.38363
OC(=O)c1cccc(I)c1,-1741.35952
OC(=O)c1ccc(I)cc1,-1741.37409
CN(C)c1ccc(cc1)C(O)=O,-2030.96887
OC(=O)c1c2ccccc2cc3ccccc13,-2567.69011
OCCc1ccccc1,-1412.82171
CCO,-622.15626
CO,-472.05421
CC(C)O,-772.35362
CCCO,-772.15808
CCCCO,-922.06817
CCCCCO,-1071.91499
CC(C)(C)O,-922.42754
CC(C)(C)CO,-1072.05705
CCC(C)(C)O,-1072.32439
CC(C)CO,-922.12079
CCC(C)O,-922.25987
OCc1ccccc1O,-1558.24503
OC(c1ccccc1)c2ccccc2,-2053.55782
OCc1ccccc1,-1262.87752
OCC=C,-744.26305
OCC#C,-716.21395
OC1CCCCC1,-1195.13245
CCCCCCO,-1222.00236
CCCCCCCO,-1371.93106
CCCCCCCCO,-1521.92555
CCCCCCCCCCO,-1821.78986
CCCCCCCCCCCCO,-2121.64055
CC(C)(O)C#C,-1016.41133
OCCCc1ccccc1,-1562.81495
OCCOc1ccccc1,-1707.79623
CC(C)CCO,-1072.06747
CCCCCCC(C)O,-1522.02691
CCC(C)CO,-1072.06
CCCCCCCCCO,-1671.80571
OCCF,-1074.04381
CC(O)C(C)(C)C,-1222.23391
CCCCCC(C)O,-1372.12502
CCC(O)CC,-1072.20305
Cc1ccc(CO)cc1,-1413.00688
CCCC(O)CCC,-1372.06258
CCCCC(O)CC,-1372.06013
CC1CCC(O)CC1,-1344.90922
CC(C)C(C)O,-1072.18288
CCCC(O)CC,-1222.08648
OCC[N+]([O-])=O,-1382.53774
CCCCC(C)O,-1222.1528
CCCC(C)O,-1072.25545
OCc1c(Cl)cccc1Cl,-1769.94952
C=O,-444.38127
CCCCCC=O,-1194.58394
CC=O,-594.81302
ClC(Cl)(Cl)C=O,-1354.60951
O=Cc1occc1,-1257.20636
[O-][N+](=O)c1cccc(C=O)c1,-1995.81622
O=Cc1ccccc1,-1235.41108
Oc1cccc(C=O)c1,-1530.83498
O=C/C=C/c1ccccc1,-1507.65478
C=CC=O,-716.77753
O=Cc1ccc2OCOc2c1,-1948.16005
CCC=O,-744.77606
CCCC=O,-894.72938
[O-][N+](=O)c1ccccc1C=O,-1995.7085
[O-][N+](=O)c1ccc(C=O)cc1,-1995.77636
COC(C)=O,-1040.48541
COC(=O)C(C)=C,-1312.54073
CCOC(=O)c1ccccc1C(=O)OCC,-2844.44799
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-3442.91859
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-3444.23577
CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,-3784.95784
COC(=O)c1ccccc1,-1681.01802
COC(=O)c1cccnc1,-1730.76292
CCOC(=O)c1ccccc1,-1831.11364
CCOC(=O)c1ccc(N)cc1,-2031.17517
CCCOC(=O)c1ccc(N)cc1,-2181.09353
CCCOC(=O)c1ccc(O)cc1,-2276.54854
CCCCOC(=O)c1ccc(O)cc1,-2426.51031
COC(=O)C=C,-1162.42492
O=C1CCCO1,-1163.22137
CCOC(=O)C(C)=C,-1462.64369
CC(C)COC(=O)C(C)=C,-1762.5531
CCCCOC(=O)C(C)=C,-1762.56111
COC(=O)c1cc(O)c(O)c(O)c1,-2566.95514
COC(=O)c1ccc(O)cc1,-1976.52325
CCOC(=O)\C=C\c1ccccc1,-2103.39659
CCOC(=O)CC,-1340.499
CCOC(=O)NC,-1390.26477
CCOC(=O)CC(=O)OCC,-2203.88932
CC(C)COC(=O)C=C,-1612.45039
CC(=O)OC=C,-1162.57615
COCC(C)OC(C)=O,-1785.31803
CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,-3787.69934
CCCOC(C)=O,-1340.549
CCOC=O,-1040.28355
CCCCCCCCCC(=O)OC,-2240.03915
CCCOC=O,-1190.25131
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-4643.75262
COC(=O)c1ccccc1O,-1976.34322
CCOC(=O)c1ccc(O)cc1,-2126.59735
CCCOC(=O)c1cc(O)c(O)c(O)c1,-2867.1182
COC(=O)c1ccc(OC)cc1,-2126.04461
CCOC(=O)CCC(=O)OCC,-2353.9631
CCCCOC(C)=O,-1490.48129
COC(=O)c1ccccc1C(=O)OC,-2544.25527
CCCOC(=O)c1ccccc1C(=O)OCCC,-3144.36788
C=CCOC(=O)c1ccccc1C(=O)OCC=C,-3088.52375
Nc1ccc(c(O)c1)C(=O)Oc2ccccc2,-2817.17106
CCCCOC(=O)c1ccccc1,-2131.03574
CC(=O)OCc1ccccc1,-1831.18939
CCOC(=O)C=C,-1312.48211
CCCCOC(=O)C=C,-1612.43669
CCOC(C)=O,-1190.58396
CCOC(=O)CC(C)=O,-1758.63421
CCC(=O)OC,-1190.41696
CC(=C)C(=O)OC(C)(C)C,-1762.83225
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,-3144.65983
COC(=O)c1ccc(N)cc1,-1881.08146
OCCOC(=O)C=C,-1607.69414
CC(=C)C(=O)OCCO,-1757.83052
CC(=O)OCCBr,-1399.40823
CC(O)COC(=O)C=C,-1757.75478
CCCCCCCCC(=O)OC,-2090.13925
CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)C=O,-5512.51536
CCCCCOC(=O)c1ccc(N)cc1,-2481.05239
CCCCCCCOC(=O)c1ccc(N)cc1,-2780.86172
CCCCCCCCOC(=O)c1ccc(N)cc1,-2930.78449
CC(C)=O,-745.18807
CCC(=O)c1ccc(O)cc1,-1831.13568
CC1=CC(=O)CC(C)(C)C1,-1590.40782
CCC(C)=O,-895.11047
O=C1c2ccccc2C(=O)c3ccccc13,-2417.43773
CCC(=O)c1ccccc1,-1535.64993
CCC(=O)CC,-1044.97117
CC(=O)c1ccccc1,-1385.73386
CC(=O)c1ccc(N)cc1,-1585.7823
CC(=O)c1ccc(O)cc1,-1681.2291
O=C1C=CC(=O)C=C1,-1380.14293
CCCC(C)=O,-1045.05473
CC(C)CC(C)=O,-1195.06515
O=C1CCCCC1,-1167.94921
CC(C)CCC(C)=O,-1345.01209
CCCCCC(C)=O,-1344.96242
CCCCCCC(C)=O,-1494.85777
O=C(c1ccccc1)c2ccccc2,-2026.27297
Oc1ccc(O)cc1,-1408.3874
CC(=O)CC(C)=O,-1313.26594
CC(=O)C(C)=O,-1162.94353
CC(C)C(C)=O,-1045.06938
CCCCC(C)=O,-1194.98078
CCCCCCCCC(C)=O,-1794.84935
CCCCCCCC(C)=O,-1644.9126
C1CO1,-593.52068
CC1CO1,-743.6533
C1OC1c2ccccc2,-1384.32657
ClCC1CO1,-997.07378
OCC1CO1,-1038.78613
C1OC1C2CO2,-1160.24769
CC(C)(O)C(Cl)(Cl)Cl,-1682.62196
OCC(F)(F)F,-1979.32962
OCCCl,-875.64535
OCC(Cl)(Cl)Cl,-1382.31435
OCCBr,-831.0566
C#N,-321.71608
CC#N,-471.97799
N#Cc1ccccc1,-1112.56546
CCC#N,-621.9301
C=CC#N,-593.96636
CCCC#N,-771.90313
N#CCC#N,-766.61034
N#CCCC#N,-916.74657
N#CCCCCC#N,-1216.76207
CC(=C)C#N,-744.11789
N#CCCCC#N,-1066.78078
Clc1cccc(Cl)c1C#N,-1619.56408
FC1=CNC(=O)NC1=O,-1960.96107
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,-3640.60101
Cn1cnc2N(C)C(=O)N(C)C(=O)c12,-2453.27511
CN1C(=O)N(C)c2nc[nH]c2C1=O,-2303.44267
O=C1Nc2ccccc2C=C1,-1681.50789
CN1CC(=O)N=C1N,-1439.43105
CNN,-575.60602
CC1=CNC(=O)NC1=O,-1659.18128
O=C1NC=CC(=O)N1,-1509.08563
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,-3522.7668
[O-][N+](=O)C(Cl)(Cl)Cl,-1696.90934
CCC1(CCC(=O)NC1=O)c2ccccc2,-2577.00924
[O-][N+](=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,-3571.82462
c1cnc2ncncc2n1,-1534.27467
CNCC(C)c1ccccc1,-1616.86467
O=NN1CCCCC1,-1415.56646
c1ccc(cc1)N=Nc2ccccc2,-1979.55072
CN1CCOCC1,-1243.97071
C1CNCCN1,-998.76052
C1CCNCC1,-949.26996
C1COCCN1,-1094.11074
O=C1NNC(=O)C=C1,-1507.38889
NC(N)=NC#N,-1043.85384
O=C1CNC(=O)N1,-1386.18299
CN1C=CC(=O)NC1=O,-1658.84951
O=C1CCCN1,-1067.93628
CN1C=CC=CC1=O,-1312.88457
CN1CCCC1=O,-1217.69018
O=NN1CCCC1,-1265.65995
CCCCCCCCCCCCN1CCCC1=O,-2867.25554
CCCCCCCCCCCCN1CC(CC1=O)C(O)=O,-3580.96351
CN1CC(CC1=O)C(O)=O,-1931.53115
CNC(=O)N1C=C(F)C(=O)NC1=O,-2729.02717
COC(=O)C1CN(C)C(=O)C1,-2081.04213
CCCCNC(=O)N1C=C(F)C(=O)NC1=O,-3178.97621
CCCCCCN1CC(CC1=O)C(=O)OC,-2830.85423
CN1CCC[C@H]1c2cccnc2,-1789.33956
NNC(=O)c1ccncc1,-1684.51097
OC(=O)c1cccnc1,-1581.25495
NC(=O)c1cccnc1,-1485.63853
OCc1cccnc1,-1312.63184
CCc1ccccn1,-1167.44518
Cc1cccc(C)n1,-1167.67432
Cc1cc(C)nc(C)c1,-1317.85224
Cc1ccncc1,-1017.52581
Cc1cccnc1,-1017.49158
Oc1cccnc1,-1162.68182
Brc1ccccn1,-1076.34089
Cc1ccccn1,-1017.49939
Clc1ccccn1,-1120.80303
c1ccncc1,-867.33421
c1ccc(nc1)c2ccccn2,-1707.797
c1cc(ccn1)c2ccncc2,-1707.89884
NC(=O)c1cnccn1,-1535.24838
Cc1cnccn1,-1067.11799
c1cncnc1,-917.12028
Cc1cc(N)nc(C)n1,-1417.61329
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-2895.45056
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2554.50624
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-3566.01217
COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3,-3739.22332
CN(C)CCCN1c2ccccc2CCc3ccccc13,-3029.59214
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,-3160.41797
CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,-3470.95574
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,-2949.78
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-2648.98794
CC(C)(S)[C@@H](N)C(O)=O,-1717.18152
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,-4399.30158
N[S](=O)(=O)c1cc(C(O)=O)c(NCc2occc2)cc1Cl,-3914.72055
CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,-2949.61703
CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,-3071.62732
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,-3893.35251
O=C1C[C@@H]2OCC=C3CN4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1c7ccccc67,-3839.27281
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-2967.39377
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2854.73757
CCC1(CC)C(=O)NC(=O)NC1=O,-2404.7834
CCCC(C)(COC(N)=O)COC(N)=O,-2903.79384
Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,-3175.71383
CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,-2678.87254
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,-4227.42176
CN(C)CCCN1c2ccccc2Sc3ccccc13,-2906.88243
N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1Cl,-3328.25465
N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1Cl,-3300.86568
CCN(CC)C(=O)c1cccnc1,-2085.13534
CCN(CC)CCOC(=O)c1ccc(N)cc1,-2830.05745
CC(=O)Nc1sc(nn1)[S](N)(=O)=O,-2556.13014
CN1N(C(=O)C=C1C)c2ccccc2,-2179.63006
CC(CN1c2ccccc2Sc3ccccc13)N(C)C,-2906.95324
[O-][N+](=O)c1sc(nc1)N2CCNC2=O,-2622.35824
